query-number	Q0	document-id	rank	score	Exp
13	0	58762455	33	4.120729923248291	eval	
13	0	54531538	34	4.120729923248291	eval	
13	0	55057805	35	4.120729923248291	eval	
13	0	55058077	36	4.120729923248291	eval	
13	0	52605979	37	4.120729923248291	eval	
13	0	52606381	38	4.120729923248291	eval	
13	0	57534310	39	4.120729923248291	eval	
13	0	57534708	40	4.120729923248291	eval	
13	0	58461875	41	4.120729923248291	eval	
13	0	58462275	42	4.120729923248291	eval	
13	0	8186863	43	4.120729923248291	eval	
13	0	7848778	44	4.120729923248291	eval	
13	0	7849179	45	4.120729923248291	eval	
13	0	791946	46	4.120729923248291	eval	
13	0	56002560	47	4.120729923248291	eval	
13	0	56002760	48	4.120729923248291	eval	
13	0	56003159	49	4.120729923248291	eval	
13	0	9545829	50	4.120729923248291	eval	
13	0	30698418	51	3.823599338531494	eval	
13	0	13214088	52	3.823599338531494	eval	
13	0	31379812	53	3.823599338531494	eval	
13	0	16843440	54	3.642244815826416	eval	
13	0	13730100	55	3.642244815826416	eval	
13	0	1032898	56	3.6056385040283203	eval	
13	0	1033098	57	3.6056385040283203	eval	
13	0	25558755	58	3.6056385040283203	eval	
13	0	25559153	59	3.6056385040283203	eval	
13	0	25559552	60	3.6056385040283203	eval	
13	0	32282268	61	3.6056385040283203	eval	
13	0	32804996	62	3.6056385040283203	eval	
13	0	33175504	63	3.6056385040283203	eval	
13	0	33175532	64	3.6056385040283203	eval	
13	0	30232671	65	3.6056385040283203	eval	
13	0	17733367	66	3.6056385040283203	eval	
13	0	1141213	67	3.6056385040283203	eval	
13	0	13111890	68	3.6056385040283203	eval	
13	0	16595167	69	3.6056385040283203	eval	
13	0	16271498	70	3.6056385040283203	eval	
13	0	21987119	71	3.6056385040283203	eval	
13	0	21481173	72	3.6056385040283203	eval	
13	0	22580196	73	3.6056385040283203	eval	
13	0	18037533	74	3.6056385040283203	eval	
13	0	43122612	75	3.6056385040283203	eval	
13	0	43008104	76	3.6056385040283203	eval	
13	0	43276330	77	3.6056385040283203	eval	
13	0	41475342	78	3.6056385040283203	eval	
13	0	47099949	79	3.6056385040283203	eval	
13	0	45744735	80	3.6056385040283203	eval	
13	0	45745135	81	3.6056385040283203	eval	
13	0	4647570	82	3.6056385040283203	eval	
13	0	523212	83	3.6056385040283203	eval	
13	0	27688195	84	3.6056385040283203	eval	
13	0	28262770	85	3.6056385040283203	eval	
13	0	5419566	86	3.6056385040283203	eval	
13	0	54391027	87	3.6056385040283203	eval	
13	0	54391421	88	3.6056385040283203	eval	
13	0	9301813	89	3.6056385040283203	eval	
13	0	55776464	90	3.6056385040283203	eval	
13	0	9756660	91	3.6056385040283203	eval	
13	0	9470426	92	3.6056385040283203	eval	
13	0	61385400	93	3.6056385040283203	eval	
13	0	61385828	94	3.6056385040283203	eval	
13	0	60976274	95	3.6056385040283203	eval	
13	0	60976678	96	3.6056385040283203	eval	
13	0	19740154	97	3.1863327026367188	eval	
13	0	19740407	98	3.1863327026367188	eval	
13	0	27328490	99	3.1863327026367188	eval	
13	0	17375667	100	3.1863327026367188	eval	
14	0	54190418	1	4.408868312835693	eval	
14	0	54190820	2	4.408868312835693	eval	
14	0	26949855	3	3.857759952545166	eval	
14	0	26950254	4	3.857759952545166	eval	
14	0	32885683	5	3.857759952545166	eval	
14	0	15391170	6	3.857759952545166	eval	
14	0	18854119	7	3.857759952545166	eval	
14	0	52493338	8	3.857759952545166	eval	
14	0	52493754	9	3.857759952545166	eval	
14	0	7092484	10	3.857759952545166	eval	
14	0	8020824	11	3.857759952545166	eval	
14	0	10804059	12	3.3066511154174805	eval	
14	0	10804259	13	3.3066511154174805	eval	
14	0	24961846	14	3.3066511154174805	eval	
14	0	12407079	15	3.3066511154174805	eval	
14	0	12407481	16	3.3066511154174805	eval	
14	0	12929479	17	3.3066511154174805	eval	
14	0	21493798	18	3.3066511154174805	eval	
14	0	14657056	19	3.3066511154174805	eval	
14	0	451864	20	3.3066511154174805	eval	
14	0	38868334	21	3.3066511154174805	eval	
14	0	38920434	22	3.3066511154174805	eval	
14	0	4775731	23	3.3066511154174805	eval	
14	0	58816992	24	3.3066511154174805	eval	
14	0	58817392	25	3.3066511154174805	eval	
14	0	5765073	26	3.3066511154174805	eval	
14	0	7793842	27	3.3066511154174805	eval	
14	0	61680304	28	3.3066511154174805	eval	
14	0	61680504	29	3.3066511154174805	eval	
14	0	61103711	30	3.3066511154174805	eval	
14	0	59427715	31	3.0116829872131348	eval	
14	0	11089047	32	2.755542755126953	eval	
14	0	10012271	33	2.755542755126953	eval	
14	0	10033602	34	2.755542755126953	eval	
14	0	10804054	35	2.755542755126953	eval	
14	0	10804058	36	2.755542755126953	eval	
14	0	10804083	37	2.755542755126953	eval	
14	0	10804254	38	2.755542755126953	eval	
14	0	10804258	39	2.755542755126953	eval	
14	0	10804283	40	2.755542755126953	eval	
14	0	10123761	41	2.755542755126953	eval	
14	0	10957603	42	2.755542755126953	eval	
14	0	11290853	43	2.755542755126953	eval	
14	0	11312561	44	2.755542755126953	eval	
14	0	19844617	45	2.755542755126953	eval	
14	0	19844964	46	2.755542755126953	eval	
14	0	20694084	47	2.755542755126953	eval	
14	0	20694484	48	2.755542755126953	eval	
14	0	20363874	49	2.755542755126953	eval	
14	0	19145059	50	2.755542755126953	eval	
14	0	19362641	51	2.755542755126953	eval	
14	0	19381957	52	2.755542755126953	eval	
14	0	27329590	53	2.755542755126953	eval	
14	0	27352885	54	2.755542755126953	eval	
14	0	2698354	55	2.755542755126953	eval	
14	0	34707277	56	2.755542755126953	eval	
14	0	34707677	57	2.755542755126953	eval	
14	0	34942042	58	2.755542755126953	eval	
14	0	34506125	59	2.755542755126953	eval	
14	0	35823528	60	2.755542755126953	eval	
14	0	35247014	61	2.755542755126953	eval	
14	0	35682681	62	2.755542755126953	eval	
14	0	35331300	63	2.755542755126953	eval	
14	0	29619563	64	2.755542755126953	eval	
14	0	24708502	65	2.755542755126953	eval	
14	0	24877397	66	2.755542755126953	eval	
14	0	26259321	67	2.755542755126953	eval	
14	0	26259705	68	2.755542755126953	eval	
14	0	26260086	69	2.755542755126953	eval	
14	0	33772512	70	2.755542755126953	eval	
14	0	32957977	71	2.755542755126953	eval	
14	0	17572331	72	2.755542755126953	eval	
14	0	17741759	73	2.755542755126953	eval	
14	0	10485191	74	2.755542755126953	eval	
14	0	11987426	75	2.755542755126953	eval	
14	0	11636183	76	2.755542755126953	eval	
14	0	11141376	77	2.755542755126953	eval	
14	0	11160962	78	2.755542755126953	eval	
14	0	11752811	79	2.755542755126953	eval	
14	0	12600235	80	2.755542755126953	eval	
14	0	12643660	81	2.755542755126953	eval	
14	0	1281608	82	2.755542755126953	eval	
14	0	12554538	83	2.755542755126953	eval	
14	0	12929473	84	2.755542755126953	eval	
14	0	12929478	85	2.755542755126953	eval	
14	0	12929507	86	2.755542755126953	eval	
14	0	1303660	87	2.755542755126953	eval	
14	0	13142550	88	2.755542755126953	eval	
14	0	13147137	89	2.755542755126953	eval	
14	0	15974904	90	2.755542755126953	eval	
14	0	16358324	91	2.755542755126953	eval	
14	0	21535613	92	2.755542755126953	eval	
14	0	22556686	93	2.755542755126953	eval	
14	0	24211395	94	2.755542755126953	eval	
14	0	24272442	95	2.755542755126953	eval	
14	0	24154431	96	2.755542755126953	eval	
14	0	15391165	97	2.755542755126953	eval	
14	0	15391174	98	2.755542755126953	eval	
14	0	15420938	99	2.755542755126953	eval	
14	0	15083440	100	2.755542755126953	eval	
15	0	21254191	1	4.624358177185059	eval	
15	0	21254248	2	4.624358177185059	eval	
15	0	12530001	3	4.624358177185059	eval	
15	0	24281819	4	4.624358177185059	eval	
15	0	4308963	5	4.624358177185059	eval	
15	0	40273943	6	4.624358177185059	eval	
15	0	37297210	7	4.624358177185059	eval	
15	0	37297228	8	4.624358177185059	eval	
15	0	37297247	9	4.624358177185059	eval	
15	0	37297299	10	4.624358177185059	eval	
15	0	37298409	11	4.624358177185059	eval	
15	0	37298427	12	4.624358177185059	eval	
15	0	37298955	13	4.624358177185059	eval	
15	0	37298968	14	4.624358177185059	eval	
15	0	37302417	15	4.624358177185059	eval	
15	0	37302440	16	4.624358177185059	eval	
15	0	2614305	17	4.624358177185059	eval	
15	0	53544981	18	4.624358177185059	eval	
15	0	53544983	19	4.624358177185059	eval	
15	0	11101107	20	4.046313285827637	eval	
15	0	21253984	21	4.046313285827637	eval	
15	0	21254007	22	4.046313285827637	eval	
15	0	21254027	23	4.046313285827637	eval	
15	0	21254034	24	4.046313285827637	eval	
15	0	21254108	25	4.046313285827637	eval	
15	0	21254132	26	4.046313285827637	eval	
15	0	21254162	27	4.046313285827637	eval	
15	0	21254237	28	4.046313285827637	eval	
15	0	21254253	29	4.046313285827637	eval	
15	0	21254257	30	4.046313285827637	eval	
15	0	11460980	31	4.046313285827637	eval	
15	0	38967092	32	4.046313285827637	eval	
15	0	40341491	33	4.046313285827637	eval	
15	0	40341891	34	4.046313285827637	eval	
15	0	37297059	35	4.046313285827637	eval	
15	0	37297061	36	4.046313285827637	eval	
15	0	37297106	37	4.046313285827637	eval	
15	0	37297266	38	4.046313285827637	eval	
15	0	37297285	39	4.046313285827637	eval	
15	0	37297300	40	4.046313285827637	eval	
15	0	37298298	41	4.046313285827637	eval	
15	0	37298350	42	4.046313285827637	eval	
15	0	37298377	43	4.046313285827637	eval	
15	0	37298384	44	4.046313285827637	eval	
15	0	37298414	45	4.046313285827637	eval	
15	0	37298441	46	4.046313285827637	eval	
15	0	37298443	47	4.046313285827637	eval	
15	0	37298811	48	4.046313285827637	eval	
15	0	37298821	49	4.046313285827637	eval	
15	0	37298856	50	4.046313285827637	eval	
15	0	37298901	51	4.046313285827637	eval	
15	0	37298919	52	4.046313285827637	eval	
15	0	37298929	53	4.046313285827637	eval	
15	0	37298961	54	4.046313285827637	eval	
15	0	37298973	55	4.046313285827637	eval	
15	0	37302256	56	4.046313285827637	eval	
15	0	37302266	57	4.046313285827637	eval	
15	0	37302289	58	4.046313285827637	eval	
15	0	37302305	59	4.046313285827637	eval	
15	0	37302347	60	4.046313285827637	eval	
15	0	37302371	61	4.046313285827637	eval	
15	0	37302382	62	4.046313285827637	eval	
15	0	37302421	63	4.046313285827637	eval	
15	0	37302441	64	4.046313285827637	eval	
15	0	53544982	65	4.046313285827637	eval	
15	0	7242596	66	4.046313285827637	eval	
15	0	6456631	67	4.046313285827637	eval	
15	0	6456836	68	4.046313285827637	eval	
15	0	10105370	69	3.468268394470215	eval	
15	0	20477742	70	3.468268394470215	eval	
15	0	21068338	71	3.468268394470215	eval	
15	0	21254187	72	3.468268394470215	eval	
15	0	21254202	73	3.468268394470215	eval	
15	0	21254216	74	3.468268394470215	eval	
15	0	21254223	75	3.468268394470215	eval	
15	0	21254234	76	3.468268394470215	eval	
15	0	21254258	77	3.468268394470215	eval	
15	0	21254259	78	3.468268394470215	eval	
15	0	21254358	79	3.468268394470215	eval	
15	0	24847578	80	3.468268394470215	eval	
15	0	17702701	81	3.468268394470215	eval	
15	0	16738738	82	3.468268394470215	eval	
15	0	16631433	83	3.468268394470215	eval	
15	0	14744224	84	3.468268394470215	eval	
15	0	23183065	85	3.468268394470215	eval	
15	0	14576284	86	3.468268394470215	eval	
15	0	18614392	87	3.468268394470215	eval	
15	0	36400027	88	3.468268394470215	eval	
15	0	37297214	89	3.468268394470215	eval	
15	0	37297269	90	3.468268394470215	eval	
15	0	37297276	91	3.468268394470215	eval	
15	0	37297280	92	3.468268394470215	eval	
15	0	37297302	93	3.468268394470215	eval	
15	0	37297303	94	3.468268394470215	eval	
15	0	37298337	95	3.468268394470215	eval	
15	0	37298366	96	3.468268394470215	eval	
15	0	37298420	97	3.468268394470215	eval	
15	0	37298424	98	3.468268394470215	eval	
15	0	37298444	99	3.468268394470215	eval	
15	0	37298445	100	3.468268394470215	eval	
16	0	30037829	1	4.618052005767822	eval	
16	0	33936328	2	4.618052005767822	eval	
16	0	1763884	3	4.618052005767822	eval	
16	0	10468513	4	4.618052005767822	eval	
16	0	23970291	5	4.618052005767822	eval	
16	0	14853571	6	4.618052005767822	eval	
16	0	14853575	7	4.618052005767822	eval	
16	0	14853576	8	4.618052005767822	eval	
16	0	14853582	9	4.618052005767822	eval	
16	0	14853586	10	4.618052005767822	eval	
16	0	14853596	11	4.618052005767822	eval	
16	0	14853597	12	4.618052005767822	eval	
16	0	14524439	13	4.618052005767822	eval	
16	0	1908660	14	4.618052005767822	eval	
16	0	1908712	15	4.618052005767822	eval	
16	0	4488178	16	4.618052005767822	eval	
16	0	38432148	17	4.618052005767822	eval	
16	0	4184858	18	4.618052005767822	eval	
16	0	40329054	19	4.618052005767822	eval	
16	0	46482791	20	4.618052005767822	eval	
16	0	31559007	21	4.618052005767822	eval	
16	0	28902150	22	4.618052005767822	eval	
16	0	5742565	23	4.618052005767822	eval	
16	0	7311950	24	4.618052005767822	eval	
16	0	7164384	25	4.618052005767822	eval	
16	0	7164448	26	4.618052005767822	eval	
16	0	932985	27	4.618052005767822	eval	
16	0	8367172	28	4.618052005767822	eval	
16	0	8367173	29	4.618052005767822	eval	
16	0	814658	30	4.618052005767822	eval	
16	0	4902682	31	4.618052005767822	eval	
16	0	16629283	32	4.04079532623291	eval	
16	0	14853573	33	4.04079532623291	eval	
16	0	14853574	34	4.04079532623291	eval	
16	0	14853587	35	4.04079532623291	eval	
16	0	14853588	36	4.04079532623291	eval	
16	0	14853589	37	4.04079532623291	eval	
16	0	14853590	38	4.04079532623291	eval	
16	0	14853591	39	4.04079532623291	eval	
16	0	4178206	40	4.04079532623291	eval	
16	0	43251723	41	4.04079532623291	eval	
16	0	42025964	42	4.04079532623291	eval	
16	0	42026364	43	4.04079532623291	eval	
16	0	41660175	44	4.04079532623291	eval	
16	0	40927983	45	4.04079532623291	eval	
16	0	19138936	46	3.4635391235351562	eval	
16	0	3211572	47	3.4635391235351562	eval	
16	0	35612191	48	3.4635391235351562	eval	
16	0	30223101	49	3.4635391235351562	eval	
16	0	3351063	50	3.4635391235351562	eval	
16	0	32735681	51	3.4635391235351562	eval	
16	0	17872401	52	3.4635391235351562	eval	
16	0	21639970	53	3.4635391235351562	eval	
16	0	23970471	54	3.4635391235351562	eval	
16	0	15677941	55	3.4635391235351562	eval	
16	0	22161194	56	3.4635391235351562	eval	
16	0	4474286	57	3.4635391235351562	eval	
16	0	4474306	58	3.4635391235351562	eval	
16	0	36242074	59	3.4635391235351562	eval	
16	0	46709916	60	3.4635391235351562	eval	
16	0	38311669	61	3.4635391235351562	eval	
16	0	52795146	62	3.4635391235351562	eval	
16	0	52795548	63	3.4635391235351562	eval	
16	0	58444391	64	3.4635391235351562	eval	
16	0	58444791	65	3.4635391235351562	eval	
16	0	6242081	66	3.4635391235351562	eval	
16	0	50181947	67	3.4635391235351562	eval	
16	0	31038296	68	3.431373357772827	eval	
16	0	59422639	69	3.431373357772827	eval	
16	0	11117872	70	2.886282444000244	eval	
16	0	25371189	71	2.886282444000244	eval	
16	0	25371592	72	2.886282444000244	eval	
16	0	26920029	73	2.886282444000244	eval	
16	0	26920430	74	2.886282444000244	eval	
16	0	3317302	75	2.886282444000244	eval	
16	0	3317702	76	2.886282444000244	eval	
16	0	35579855	77	2.886282444000244	eval	
16	0	30497838	78	2.886282444000244	eval	
16	0	30793889	79	2.886282444000244	eval	
16	0	29802804	80	2.886282444000244	eval	
16	0	25498258	81	2.886282444000244	eval	
16	0	25498657	82	2.886282444000244	eval	
16	0	25499057	83	2.886282444000244	eval	
16	0	26291101	84	2.886282444000244	eval	
16	0	26291525	85	2.886282444000244	eval	
16	0	26291941	86	2.886282444000244	eval	
16	0	33500914	87	2.886282444000244	eval	
16	0	32686366	88	2.886282444000244	eval	
16	0	32735684	89	2.886282444000244	eval	
16	0	17872182	90	2.886282444000244	eval	
16	0	17872317	91	2.886282444000244	eval	
16	0	17872342	92	2.886282444000244	eval	
16	0	12694977	93	2.886282444000244	eval	
16	0	16510323	94	2.886282444000244	eval	
16	0	21862573	95	2.886282444000244	eval	
16	0	21862598	96	2.886282444000244	eval	
16	0	21862604	97	2.886282444000244	eval	
16	0	23970251	98	2.886282444000244	eval	
16	0	15482500	99	2.886282444000244	eval	
16	0	23290287	100	2.886282444000244	eval	
17	0	17992602	1	4.740196228027344	eval	
17	0	21554647	2	4.740196228027344	eval	
17	0	21463280	3	4.740196228027344	eval	
17	0	1575845	4	4.740196228027344	eval	
17	0	1576045	5	4.740196228027344	eval	
17	0	39067685	6	4.740196228027344	eval	
17	0	36446676	7	4.740196228027344	eval	
17	0	53712606	8	4.740196228027344	eval	
17	0	207282	9	4.147671699523926	eval	
17	0	206883	10	4.147671699523926	eval	
17	0	30410693	11	4.147671699523926	eval	
17	0	17933284	12	4.147671699523926	eval	
17	0	11715995	13	4.147671699523926	eval	
17	0	16758031	14	4.147671699523926	eval	
17	0	4152506	15	4.147671699523926	eval	
17	0	36698638	16	4.147671699523926	eval	
17	0	6488365	17	4.147671699523926	eval	
17	0	3241959	18	3.555147171020508	eval	
17	0	30657638	19	3.555147171020508	eval	
17	0	29848413	20	3.555147171020508	eval	
17	0	2517879	21	3.555147171020508	eval	
17	0	1175020	22	3.555147171020508	eval	
17	0	2235803	23	3.555147171020508	eval	
17	0	22448338	24	3.555147171020508	eval	
17	0	15747312	25	3.555147171020508	eval	
17	0	15031127	26	3.555147171020508	eval	
17	0	45155284	27	3.555147171020508	eval	
17	0	45155343	28	3.555147171020508	eval	
17	0	40296722	29	3.555147171020508	eval	
17	0	4137215	30	3.555147171020508	eval	
17	0	37250246	31	3.555147171020508	eval	
17	0	5287924	32	3.555147171020508	eval	
17	0	28743112	33	3.555147171020508	eval	
17	0	53561308	34	3.555147171020508	eval	
17	0	53561341	35	3.555147171020508	eval	
17	0	53674446	36	3.555147171020508	eval	
17	0	53561007	37	3.555147171020508	eval	
17	0	53561031	38	3.555147171020508	eval	
17	0	53561085	39	3.555147171020508	eval	
17	0	53561109	40	3.555147171020508	eval	
17	0	53561135	41	3.555147171020508	eval	
17	0	53561167	42	3.555147171020508	eval	
17	0	53561200	43	3.555147171020508	eval	
17	0	53561252	44	3.555147171020508	eval	
17	0	53561278	45	3.555147171020508	eval	
17	0	9261247	46	3.555147171020508	eval	
17	0	9261364	47	3.555147171020508	eval	
17	0	8702464	48	3.555147171020508	eval	
17	0	8702667	49	3.555147171020508	eval	
17	0	7612801	50	3.555147171020508	eval	
17	0	7613203	51	3.555147171020508	eval	
17	0	7674974	52	3.555147171020508	eval	
17	0	61713889	53	3.555147171020508	eval	
17	0	8412545	54	3.4936676025390625	eval	
17	0	10956853	55	2.96262264251709	eval	
17	0	19435004	56	2.96262264251709	eval	
17	0	32816171	57	2.96262264251709	eval	
17	0	34588295	58	2.96262264251709	eval	
17	0	34554693	59	2.96262264251709	eval	
17	0	30494252	60	2.96262264251709	eval	
17	0	30344595	61	2.96262264251709	eval	
17	0	2669280	62	2.96262264251709	eval	
17	0	24861391	63	2.96262264251709	eval	
17	0	24891252	64	2.96262264251709	eval	
17	0	17042348	65	2.96262264251709	eval	
17	0	17749400	66	2.96262264251709	eval	
17	0	11395146	67	2.96262264251709	eval	
17	0	11716037	68	2.96262264251709	eval	
17	0	12859847	69	2.96262264251709	eval	
17	0	12859857	70	2.96262264251709	eval	
17	0	16290521	71	2.96262264251709	eval	
17	0	21937634	72	2.96262264251709	eval	
17	0	22298210	73	2.96262264251709	eval	
17	0	12174809	74	2.96262264251709	eval	
17	0	12175216	75	2.96262264251709	eval	
17	0	14940625	76	2.96262264251709	eval	
17	0	18531531	77	2.96262264251709	eval	
17	0	37915670	78	2.96262264251709	eval	
17	0	39142203	79	2.96262264251709	eval	
17	0	4143872	80	2.96262264251709	eval	
17	0	43961161	81	2.96262264251709	eval	
17	0	43854322	82	2.96262264251709	eval	
17	0	4549925	83	2.96262264251709	eval	
17	0	37867036	84	2.96262264251709	eval	
17	0	36695746	85	2.96262264251709	eval	
17	0	5287925	86	2.96262264251709	eval	
17	0	27798021	87	2.96262264251709	eval	
17	0	56832333	88	2.96262264251709	eval	
17	0	51285018	89	2.96262264251709	eval	
17	0	51285417	90	2.96262264251709	eval	
17	0	54263502	91	2.96262264251709	eval	
17	0	54263514	92	2.96262264251709	eval	
17	0	53674531	93	2.96262264251709	eval	
17	0	57963644	94	2.96262264251709	eval	
17	0	674229	95	2.96262264251709	eval	
17	0	677933	96	2.96262264251709	eval	
17	0	6272821	97	2.96262264251709	eval	
17	0	9412057	98	2.96262264251709	eval	
17	0	790532	99	2.96262264251709	eval	
17	0	5040599	100	2.96262264251709	eval	
18	0	33759375	1	4.5931525230407715	eval	
18	0	14438364	2	4.5931525230407715	eval	
18	0	53830948	3	4.214118957519531	eval	
18	0	32837834	4	4.019008636474609	eval	
18	0	27971136	5	4.019008636474609	eval	
18	0	1733154	6	3.444864273071289	eval	
18	0	17059776	7	3.444864273071289	eval	
18	0	12815581	8	3.444864273071289	eval	
18	0	21930734	9	3.444864273071289	eval	
18	0	21517050	10	3.444864273071289	eval	
18	0	14783021	11	3.444864273071289	eval	
18	0	23465279	12	3.444864273071289	eval	
18	0	18279462	13	3.444864273071289	eval	
18	0	18940623	14	3.444864273071289	eval	
18	0	4486476	15	3.444864273071289	eval	
18	0	44667733	16	3.444864273071289	eval	
18	0	4194710	17	3.444864273071289	eval	
18	0	31068742	18	3.444864273071289	eval	
18	0	5288223	19	3.444864273071289	eval	
18	0	2779842	20	3.444864273071289	eval	
18	0	27658355	21	3.444864273071289	eval	
18	0	7103291	22	3.444864273071289	eval	
18	0	9601695	23	3.444864273071289	eval	
18	0	41586608	24	3.202925682067871	eval	
18	0	41586998	25	3.202925682067871	eval	
18	0	11028748	26	2.870720386505127	eval	
18	0	19125548	27	2.870720386505127	eval	
18	0	19125549	28	2.870720386505127	eval	
18	0	19154658	29	2.870720386505127	eval	
18	0	19620007	30	2.870720386505127	eval	
18	0	20249556	31	2.870720386505127	eval	
18	0	25405978	32	2.870720386505127	eval	
18	0	25406378	33	2.870720386505127	eval	
18	0	32384405	34	2.870720386505127	eval	
18	0	32384811	35	2.870720386505127	eval	
18	0	32123250	36	2.870720386505127	eval	
18	0	32123650	37	2.870720386505127	eval	
18	0	32653036	38	2.870720386505127	eval	
18	0	32653037	39	2.870720386505127	eval	
18	0	32831381	40	2.870720386505127	eval	
18	0	34718360	41	2.870720386505127	eval	
18	0	34718760	42	2.870720386505127	eval	
18	0	34342419	43	2.870720386505127	eval	
18	0	35587886	44	2.870720386505127	eval	
18	0	36047354	45	2.870720386505127	eval	
18	0	36047554	46	2.870720386505127	eval	
18	0	2609527	47	2.870720386505127	eval	
18	0	24785224	48	2.870720386505127	eval	
18	0	33889509	49	2.870720386505127	eval	
18	0	3381931	50	2.870720386505127	eval	
18	0	3336220	51	2.870720386505127	eval	
18	0	32954959	52	2.870720386505127	eval	
18	0	17824384	53	2.870720386505127	eval	
18	0	17662372	54	2.870720386505127	eval	
18	0	13223399	55	2.870720386505127	eval	
18	0	16206880	56	2.870720386505127	eval	
18	0	15328531	57	2.870720386505127	eval	
18	0	152208	58	2.870720386505127	eval	
18	0	14597358	59	2.870720386505127	eval	
18	0	18226931	60	2.870720386505127	eval	
18	0	18070729	61	2.870720386505127	eval	
18	0	45354168	62	2.870720386505127	eval	
18	0	45354661	63	2.870720386505127	eval	
18	0	43336605	64	2.870720386505127	eval	
18	0	43349861	65	2.870720386505127	eval	
18	0	43366699	66	2.870720386505127	eval	
18	0	41872519	67	2.870720386505127	eval	
18	0	41872994	68	2.870720386505127	eval	
18	0	41287997	69	2.870720386505127	eval	
18	0	43932838	70	2.870720386505127	eval	
18	0	39529002	71	2.870720386505127	eval	
18	0	47377912	72	2.870720386505127	eval	
18	0	47378326	73	2.870720386505127	eval	
18	0	45737412	74	2.870720386505127	eval	
18	0	45737897	75	2.870720386505127	eval	
18	0	4585351	76	2.870720386505127	eval	
18	0	45907918	77	2.870720386505127	eval	
18	0	46237426	78	2.870720386505127	eval	
18	0	38242439	79	2.870720386505127	eval	
18	0	36479161	80	2.870720386505127	eval	
18	0	36323909	81	2.870720386505127	eval	
18	0	38125977	82	2.870720386505127	eval	
18	0	39766327	83	2.870720386505127	eval	
18	0	39766727	84	2.870720386505127	eval	
18	0	39767132	85	2.870720386505127	eval	
18	0	38796613	86	2.870720386505127	eval	
18	0	39357462	87	2.870720386505127	eval	
18	0	38566216	88	2.870720386505127	eval	
18	0	38566290	89	2.870720386505127	eval	
18	0	49224384	90	2.870720386505127	eval	
18	0	49224783	91	2.870720386505127	eval	
18	0	52421301	92	2.870720386505127	eval	
18	0	52421891	93	2.870720386505127	eval	
18	0	52246770	94	2.870720386505127	eval	
18	0	59380341	95	2.870720386505127	eval	
18	0	58717307	96	2.870720386505127	eval	
18	0	58717707	97	2.870720386505127	eval	
18	0	58690803	98	2.870720386505127	eval	
18	0	58691203	99	2.870720386505127	eval	
18	0	2772933	100	2.870720386505127	eval	
19	0	2164758	1	4.884149551391602	eval	
19	0	15783863	2	4.884149551391602	eval	
19	0	15784263	3	4.884149551391602	eval	
19	0	29715814	4	4.56195068359375	eval	
19	0	50808688	5	4.2736310958862305	eval	
19	0	50809090	6	4.2736310958862305	eval	
19	0	35207532	7	3.6631124019622803	eval	
19	0	14611555	8	3.6631124019622803	eval	
19	0	53561308	9	3.6631124019622803	eval	
19	0	53561341	10	3.6631124019622803	eval	
19	0	53561007	11	3.6631124019622803	eval	
19	0	53561031	12	3.6631124019622803	eval	
19	0	53561085	13	3.6631124019622803	eval	
19	0	53561109	14	3.6631124019622803	eval	
19	0	53561135	15	3.6631124019622803	eval	
19	0	53561167	16	3.6631124019622803	eval	
19	0	53561200	17	3.6631124019622803	eval	
19	0	53561252	18	3.6631124019622803	eval	
19	0	53561278	19	3.6631124019622803	eval	
19	0	25273919	20	3.05259370803833	eval	
19	0	31007469	21	3.05259370803833	eval	
19	0	31007552	22	3.05259370803833	eval	
19	0	31007590	23	3.05259370803833	eval	
19	0	31007625	24	3.05259370803833	eval	
19	0	31007640	25	3.05259370803833	eval	
19	0	31007671	26	3.05259370803833	eval	
19	0	31007702	27	3.05259370803833	eval	
19	0	31007740	28	3.05259370803833	eval	
19	0	31007778	29	3.05259370803833	eval	
19	0	31007803	30	3.05259370803833	eval	
19	0	34955931	31	3.05259370803833	eval	
19	0	33234520	32	3.05259370803833	eval	
19	0	17575737	33	3.05259370803833	eval	
19	0	1190185	34	3.05259370803833	eval	
19	0	1190585	35	3.05259370803833	eval	
19	0	2224920	36	3.05259370803833	eval	
19	0	14230869	37	3.05259370803833	eval	
19	0	47225514	38	3.05259370803833	eval	
19	0	47225515	39	3.05259370803833	eval	
19	0	47225521	40	3.05259370803833	eval	
19	0	47225668	41	3.05259370803833	eval	
19	0	47225693	42	3.05259370803833	eval	
19	0	47225914	43	3.05259370803833	eval	
19	0	47225915	44	3.05259370803833	eval	
19	0	47225921	45	3.05259370803833	eval	
19	0	47226068	46	3.05259370803833	eval	
19	0	47226093	47	3.05259370803833	eval	
19	0	46278003	48	3.05259370803833	eval	
19	0	46278403	49	3.05259370803833	eval	
19	0	5911299	50	3.05259370803833	eval	
19	0	29731444	51	3.05259370803833	eval	
19	0	33049960	52	3.0413007736206055	eval	
19	0	41814099	53	3.0413007736206055	eval	
19	0	41814228	54	3.0413007736206055	eval	
19	0	40788030	55	3.0413007736206055	eval	
19	0	40788230	56	3.0413007736206055	eval	
19	0	40788630	57	3.0413007736206055	eval	
19	0	40048052	58	3.0413007736206055	eval	
19	0	6686886	59	3.0413007736206055	eval	
19	0	10879976	60	2.8933186531066895	eval	
19	0	10972012	61	2.8933186531066895	eval	
19	0	10999943	62	2.8933186531066895	eval	
